HPAI Strains,Country,State: County,Specy_common_name,epi_event_id,Earliest outbreak report date,Latest outbreak report date,Collection Date,Number of outbreaks reported,WOAH Classification,Sampling Method,Submitting Agency,More information
H5N1,United States of America,Alaska: Juneau,Mallard,?,10/31/24,?,10/5/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Minnesota: Wabasha,Ring-necked duck,?,10/30/24,?,11/14/23,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Pennsylvania: Lancaster,American black duck,?,10/30/24,?,12/25/23,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Pennsylvania: Lancaster,Mallard,?,10/30/24,?,12/25/23,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Pennsylvania: Lancaster,American black duck,?,10/30/24,?,12/25/23,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Virginia: Henrico,Green-winged teal,?,10/30/24,?,1/4/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Utah: Weber,Canada goose,?,10/30/24,?,1/5/24,?,Wild bird,Morbidity/Mortality,UT DWR,?
H5N1,United States of America,Colorado: Larimer,Red-tailed hawk,?,10/30/24,?,1/6/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Wisconsin: Portage,Tundra swan,?,7/30/24,?,11/13/23,?,Wild bird,Morbidity/Mortality,WI DNR,?
H5N1,United States of America,Florida: Brevard,Black scoter,?,9/30/24,?,1/13/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Ring-billed gull,?,9/30/24,?,1/24/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black scoter,?,9/30/24,?,1/26/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Mottled duck,?,9/30/24,?,12/5/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Lesser scaup,?,9/30/24,?,12/19/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,American wigeon,?,9/30/24,?,12/21/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Indian River,Lesser scaup,?,9/30/24,?,12/21/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Gannet,?,9/30/24,?,12/24/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Ring-billed gull,?,9/30/24,?,12/27/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Royal tern,?,9/30/24,?,12/28/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Royal tern,?,9/30/24,?,12/31/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Ring-billed gull,?,9/30/24,?,1/1/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Herring gull,?,9/30/24,?,1/3/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Royal tern,?,9/30/24,?,1/4/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black skimmer,?,9/30/24,?,1/7/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Royal tern,?,9/30/24,?,12/30/23,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Washington: Grant,Northern shoveler,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Northern shoveler,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Northern pintail,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Northern pintail,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,American wigeon,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Mallard,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Green-winged teal,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Green-winged teal,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Green-winged teal,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Green-winged teal,?,11/4/24,?,10/15/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Northern shoveler,?,11/4/24,?,10/13/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,American wigeon,?,11/4/24,?,10/13/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Kansas: Barton,Northern pintail,?,11/4/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Michigan: Allegan,Mallard,?,11/6/24,?,8/28/24,?,Wild bird,Live bird,NWDP,?
H5N1,United States of America,Michigan: Allegan,Mallard,?,11/6/24,?,8/28/24,?,Wild bird,Live bird,NWDP,?
H5N1,United States of America,Nevada: Churchill,Mallard,?,11/5/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Nevada: Churchill,Mallard,?,11/5/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Nevada: Churchill,Mallard,?,11/5/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Nevada: Churchill,Mallard,?,11/5/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Nevada: Churchill,Mallard,?,11/5/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Nevada: Churchill,Green-winged teal,?,11/5/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Wood duck,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,American wigeon,?,11/6/24,?,10/12/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/13/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/13/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Green-winged teal,?,11/6/24,?,10/13/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Oregon: Morrow,Ring-necked duck,?,11/6/24,?,10/13/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,California: Fresno,Rock pigeon,?,11/6/24,?,10/11/24,?,Wild bird,Agency harvest,NWDP,?
H5N1,United States of America,California: Fresno,Rock pigeon,?,11/6/24,?,10/11/24,?,Wild bird,Agency harvest,NWDP,?
H5N1,United States of America,California: Fresno,Rock pigeon,?,11/6/24,?,10/11/24,?,Wild bird,Agency harvest,NWDP,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/5/24,?,10/16/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/5/24,?,10/16/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/5/24,?,10/17/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/5/24,?,10/17/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Washington: Skagit,Great horned owl,?,11/6/24,?,10/10/24,?,Wild bird,Morbidity/Mortality,WA DFW,?
H5N1,United States of America,Washington: Snohomish,Cackling goose,?,11/6/24,?,10/11/24,?,Wild bird,Morbidity/Mortality,WA DFW,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/6/24,?,10/20/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/6/24,?,10/22/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/6/24,?,10/22/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/6/24,?,10/22/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/6/24,?,10/18/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/6/24,?,10/18/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/6/24,?,10/18/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/6/24,?,10/18/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Otter Tail,Wood duck,?,11/7/24,?,8/30/24,?,Wild bird,Live bird,NWDP,?
H5N1,United States of America,California: Tulare,European starling,?,11/7/24,?,9/15/24,?,Wild bird,Agency harvest,NWDP,?
H5N1,United States of America,Oregon: Harney,Sandhill crane,?,11/8/24,?,10/15/24,?,Wild bird,Morbidity/Mortality,OR DFW,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/8/24,?,10/24/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,11/8/24,?,10/24/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,North Carolina: Hyde,American wigeon,?,11/13/24,?,1/27/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,North Carolina: Hyde,Ring-necked duck,?,11/13/24,?,1/27/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Florida: St. Johns,Lesser scaup,?,11/13/24,?,12/20/23,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Kansas: Clay,Green-winged teal,?,11/12/24,?,10/26/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Mallard,?,11/13/24,?,10/26/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Mallard,?,11/13/24,?,10/26/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Mallard,?,11/13/24,?,10/26/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Grant,Mallard,?,11/13/24,?,1/30/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Illinois: Madison,Northern pintail,?,11/12/24,?,10/26/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Illinois: Madison,Gadwall,?,11/12/24,?,10/26/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Illinois: Calhoun,Northern pintail,?,11/12/24,?,10/27/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Illinois: Calhoun,Green-winged teal,?,11/12/24,?,10/27/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Illinois: Calhoun,Green-winged teal,?,11/12/24,?,10/27/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Georgia: Henry,Vulture (unidentified),?,10/20/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Iowa: Marion,Green-winged teal,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Nevada: Churchill,Green-winged teal,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Nevada: Churchill,Green-winged teal,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Nevada: Churchill,Mallard,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Clark,Ring-necked duck,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Clark,American wigeon,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Clark,Northern shoveler,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Clark,Northern shoveler,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Clark,Northern shoveler,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Clark,Mallard,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Washington: Clark,Mallard,?,11/15/24,?,11/2/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,New York: Orange,Canada goose,?,11/13/24,?,1/29/24,?,Wild bird,Morbidity/Mortality,NY DEC,?
H5N1,United States of America,Washington: Whatcom,Snow goose,?,11/13/24,?,10/31/24,?,Wild bird,Morbidity/Mortality,WA DFW,?
H5N1,United States of America,Washington: Jefferson,Green-winged teal,?,11/14/24,?,10/17/24,?,Wild bird,Morbidity/Mortality,WA DFW,?
H5N1,United States of America,Washington: Clallam,Red-tailed hawk,?,11/14/24,?,10/29/24,?,Wild bird,Morbidity/Mortality,WA DFW,?
H5N1,United States of America,Alaska: Haines,Bald eagle,?,11/14/24,?,10/25/24,?,Wild bird,Morbidity/Mortality,AK DFG,?
H5N1,United States of America,Washington: Skagit,Snow goose,?,11/14/24,?,10/23/24,?,Wild bird,Morbidity/Mortality,WA DFW,?
H5N1,United States of America,Oregon: Columbia,Cackling goose,?,11/14/24,?,10/28/24,?,Wild bird,Morbidity/Mortality,OR DFW,?
H5N1,United States of America,Oregon: Multnomah,Cackling goose,?,11/14/24,?,10/29/24,?,Wild bird,Morbidity/Mortality,OR DFW,?
H5N1,United States of America,Alaska: Anchorage,Bald eagle,?,11/14/24,?,10/29/24,?,Wild bird,Morbidity/Mortality,AK DFG,?
H5N1,United States of America,Oregon: Marion,Cackling goose,?,11/15/24,?,11/5/24,?,Wild bird,Morbidity/Mortality,OR DFW,?
H5N1,United States of America,Oregon: Marion,Great horned owl,?,11/15/24,?,11/4/24,?,Wild bird,Morbidity/Mortality,OR DFW,?
H5N1,United States of America,Oregon: Multnomah,Mallard,?,11/15/24,?,10/27/24,?,Wild bird,Morbidity/Mortality,OR DFW,?
H5N1,United States of America,Oregon: Marion,Great horned owl,?,11/18/24,?,11/5/24,?,Wild bird,Morbidity/Mortality,OR DFW,?
H5N1,United States of America,Montana: Flathead,Bald eagle,?,11/18/24,?,10/30/24,?,Wild bird,Morbidity/Mortality,MT FWP ,?
H5N1,United States of America,Montana: Flathead,Great horned owl,?,11/18/24,?,10/30/24,?,Wild bird,Morbidity/Mortality,MT FWP ,?
H5N1,United States of America,Florida: Duval,Black vulture,?,6/4/24,?,4/30/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,10/3/24,?,9/24/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,10/8/24,?,9/26/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,10/8/24,?,9/29/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,10/8/24,?,9/29/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,10/8/24,?,9/30/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,10/10/24,?,10/3/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,10/10/24,?,10/3/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Brevard,Black vulture,?,10/10/24,?,10/3/24,?,Wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Oregon: Multnomah,Cackling goose,?,11/5/24,?,10/11/24,?,Wild bird,Morbidity/Mortality,OR DFW,?
H5N1,United States of America,Kansas: Marshall,Northern shoveler,?,11/22/24,?,11/8/24,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,California: Fresno,Rock pigeon,?,11/19/24,?,10/16/24,?,Wild bird,Agency harvest,NWDP,?
H5N1,United States of America,California: Fresno,Rock pigeon,?,11/19/24,?,10/16/24,?,Wild bird,Agency harvest,NWDP,?
H5N1,United States of America,California: Los Angeles,Goose (unidentified),?,11/22/24,?,11/13/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Washington: King,Red-breasted goose,?,11/15/24,?,11/12/24,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Hawaii: Honolulu,Wild hybrid duck (Anatidae),?,11/25/24,?,11/1/24,?,Wild bird,Live bird,NWDP,?
H5N1,United States of America,Hawaii: Honolulu,Muscovy duck,?,11/25/24,?,11/15/24,?,Captive wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Hawaii: Honolulu,Muscovy duck,?,11/25/24,?,11/15/24,?,Captive wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Hawaii: Honolulu,Muscovy duck,?,11/25/24,?,11/15/24,?,Captive wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Hawaii: Honolulu,Mallard,?,11/25/24,?,11/15/24,?,Captive wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Hawaii: Honolulu,Mallard,?,11/25/24,?,11/15/24,?,Captive wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Hawaii: Honolulu,Mallard,?,11/25/24,?,11/15/24,?,Captive wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Hawaii: Honolulu,Muscovy duck,?,11/25/24,?,11/15/24,?,Captive wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Hawaii: Honolulu,Mallard,?,11/25/24,?,11/15/24,?,Captive wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Washington: Grant,American wigeon,?,11/26/24,?,11/5/24,?,Wild bird,Hunter harvest,NWDP,?
